香港🇭🇰,#genre#
無線新聞,http://1080.youkucdn.live:25461/live/1231444/123/3743.ts#mitv://147.135.39.171:9906/60410a86000b2b564b7737ca69aa1a5d#https://dm1133.kglink.xyz/live/01#https://usvp4045.kg-live.com/li/01
有線新聞,mitv://ns2.hellotvvod.com:9906/41a80a6c4fe742f196925c5429c4754d.ts#https://dm1133.kglink.xyz/live/03#http://1080.youkucdn.live:25461/live/1231444/123/3753.ts
Now新闻台,http://1080.youkucdn.live:25461/live/1231444/123/3871.ts
明珠台,http://kkmix1.f3322.net:825/hls/ch1/s.m3u8#http://www.fdkj.net:9901/tsfile/live/1012_1.m3u8
无线财经,http://kkmix1.f3322.net:825/hls/ch2/s.m3u8#http://51.222.193.143:10010/6
开电视,https://dm1133.kglink.xyz/live/06
RTHK31,http://live.tvfix.org/hls/rthk31.m3u8
RTHK32,http://live.tvfix.org/hls/rthk32.m3u8
TVB星河,http://1080.youkucdn.live:25461/live/1231444/123/3739.ts
台湾频道,#genre#
中天新闻,https://ssttvv1.6zxr.xyz/ztxw/index.m3u8#http://60.251.59.179:8529/http/192.168.77.24:8081/hls/64/806/ch16.m3u8#http://59.125.101.187:18703/http/192.168.77.24:8081/hls/78/80/ch63max.m3u8
民视新闻,https://ssttvv1.6zxr.xyz/fhwszx/index.m3u8
iNEWS新闻,https://ssttvv1.6zxr.xyz/twtv/index.m3u8
TVBS新闻,https://ssttvv1.6zxr.xyz/tvbs56/index.m3u8
中天综合,http://220.134.196.147:9526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8
中天娱乐,http://220.134.196.147:9527/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
八大戲劇台,p5p://fccs.123178.top:9906/6044d5ac000936f902f58cb70525846f.ts
八大綜合,p5p://fccs.123178.top:9906/6044d641000e5dc002f7d411a124e035.ts
八大娛樂台,p5p://fccs.123178.top:9906/6044d70900008dea02faddc78bf8a126.ts 
电影频道,#genre#
VIP Serial,https://bl.uma.media/live/485540/HLS/4614144_3/2/1/playlist.m3u8
CHC家庭影院,http://111.20.33.93:80/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.33.87:80/PLTV/88888893/224/3221226463/index.m3u8?icpid=88888893&from=1&hms_devid=844,784
CHC动作电影,http://111.20.33.93:80/PLTV/88888893/224/3221226465/index.m3u8
超级电影台HD,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
香港凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
香港武侠,http://120.84.96.25:808/hls/85/index.m3u8
金庸武侠,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
经典大片,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/191823/live_334056_8894439_1500.m3u8
中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
中国电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
动作电影,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000004000018653/index.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=no
电影院1,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
电影院2,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8#http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
香港赌片,http://data.3g.yy.com/live/hls/29900720/29900720#http://106.53.212.251/daili/yy.php?id=29900720
香港影片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
家庭电影,http://117.148.179.139/PLTV/88888888/224/3221231643/index.m3u8
轮播电影,http://migu.jilu8.cn/3221231583/index.m3u8
好莱坞大片,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
欧美科幻,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=37988782
欧美电影全程,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29170933
科幻电影24小时,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=14503914
顶级欧美电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
恐怖影院,https://65537ff319007c0310e1b87d7061588a.v.smtcdns.net/txpcdn.liveplay.egame.qq.com/live/3954_449390391.m3u8
林正英鬼片电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353059120
欧美影院,http://39.136.48.23:8089/PLTV/88888888/224/3221226345/index.m3u8
欧美动作,http://106.53.212.251/daili/yy.php?id=1382745089
高分科幻,http://106.53.212.251/daili/yy.php?id=1382749948
鬼片电影,http://106.53.212.251/daili/yy.php?id=1354792118
香港赌片,http://106.53.212.251/daili/yy.php?id=29900720
华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
好莱坞影院①,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
好莱坞影院②,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8#http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
VIP影院,https://3954-quic.liveplay.myqcloud.com/live/3954_145086784.flv
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
殭屍劇場,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
每日科幻电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865	
百部经典,http://106.53.212.251/daili/yy.php?id=1353426319&type=.m3u8
黑莓电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225769/index.m3u8
BEST电影1,http://39.135.55.105:6610/PLTV/88888888/224/3221226708/index.m3u8?servicetype=1
BEST电影2,http://39.135.55.105:6610/PLTV/88888888/224/3221226712/index.m3u8?servicetype=1
BEST电影3,http://39.135.55.105:6610/PLTV/88888888/224/3221227130/index.m3u8?servicetype=1
BEST电影4,http://39.135.55.105:6610/PLTV/88888888/224/3221227037/index.m3u8?servicetype=1
潮剧选段,#genre#
潮剧选段包公赔情,https://vd2.bdstatic.com/mda-kmmuktdzk3up1rfj/mda-kmmuktdzk3up1rfj.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3539204457&vid=12142690249413964680&auth_key=1642620539-0-0-f482df8f4f31f014d33c24a2c6d45c1f&bcevod_channel=searchbox_feed
潮剧选段柴房会,https://vd2.bdstatic.com/mda-kk17ppngh41x2wg5/mda-kk17ppngh41x2wg5.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0001332067&vid=16293442276170831390&auth_key=1642656603-0-0-332f4df4d7146dcf781daaa71bfa6723&bcevod_channel=searchbox_feed
潮剧选段京城会,https://txmov2.a.kwimgs.com/upic/2021/11/27/12/BMjAyMTExMjcxMjI1NTlfOTI3MDI2MTU2XzYxNjE5MDA0NTQ3XzJfMw==_b_B7c73df1317ae0af8f73d03eaeb595dd0.mp4?tag=1-1641743960-std-1-temwy1cy8f-01e00f281c85e98c&clientCacheKey=3xfzc6qrrtcqjtk_b.mp4&tt=b&di=79c43beb&bp=12681
潮剧选段张春郎削发,https://txmov2.a.kwimgs.com/upic/2021/02/09/17/BMjAyMTAyMDkxNzE2MTJfMTEyMTYzNzM4MV80Mzg4MTQ0MzkxNF8yXzM=_b_B1794d6f1b3925d0e34a93bbd924ec6e8.mp4?tag=1-1641400804-std-1-jygfgkzfqc-ac5ea13542202ed8&clientCacheKey=3xuzt98jdb2696a_b.mp4&tt=b&di=79c43beb&bp=12681
潮剧选段包公,https://txmov2.a.kwimgs.com/upic/2021/12/28/00/BMjAyMTEyMjgwMDIyNTRfNjYzNzU0MDQ0XzYzNjM3NTM1MjU0XzJfMw==_b_Bbd8958b5d7b8de29dbd3b07d8583c132.mp4?tag=1-1641966932-std-1-e3nhp9p8nu-5a8ac7d13291257b&clientCacheKey=3x88cmuh2s2crua_b.mp4&tt=b&di=79c43beb&bp=12681
潮剧选段含悲带愤诉真情,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000c5m2oqjc77u5nmpgfkog&ratio=720p&line=0
潮剧选段郎探母1,https://vd2.bdstatic.com/mda-khtn21iku4q90c0m/hd/mda-khtn21iku4q90c0m.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640590941-0-0-b387ca62222e52d1073bf88f5129073e&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=0741111344
潮剧选段郎探母2,https://vd2.bdstatic.com/mda-kfmgjz3mkxur6cbe/sc/mda-kfmgjz3mkxur6cbe.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640590851-0-0-5747ee813361d4525bb67749d1670c04&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=0651283721
潮剧选段郎探母3,https://vd4.bdstatic.com/mda-ma9hjbknkh4hnf1d/v1-cae/sc/mda-ma9hjbknkh4hnf1d.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640591133-0-0-3942b515e5d0b06bb72862ff89f961d1&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=0933487846
潮剧选段三篙恨,https://vd2.bdstatic.com/mda-iiidr8jb7dd652gs/sc/mda-iiidr8jb7dd652gs.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640589793-0-0-894b496e932b6254b1af46163347fe51&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=3193271951
潮剧选段井边会,https://vd3.bdstatic.com/mda-mbjgbutxtzqi7273/v1-cae/sc/mda-mbjgbutxtzqi7273.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640591540-0-0-7f226c5d04987a050fe2ffa45e81442c&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=1340029521
潮剧选段十年悲与怨,https://vd4.bdstatic.com/mda-jf8pycu5zjuqc0wg/sc/mda-jf8pycu5zjuqc0wg.mp4?v_from_s=hkapp-haokan-hna&auth_key=1640589979-0-0-fc5cefe016eff01f35f0b698c9d636f5&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=3379194261
潮剧选段秦香莲,https://vd2.bdstatic.com/mda-jgrnevuc846qrjqw/mda-jgrnevuc846qrjqw.mp4?v_from_s=hkapp-haokan-hna&auth_key=1640590073-0-0-9bb6383537e76ea3a57b5989eb4a8f3c&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=3473524277
潮剧选段辽宋情缘,https://vd3.bdstatic.com/mda-jhekzafgfj97gx19/hd/mda-jhekzafgfj97gx19.mp4?v_from_s=hkapp-haokan-hna&auth_key=1640590112-0-0-5c61276561584c08277f7ac60b2475fa&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=3512435174
潮剧选段鸳鸯情缘,https://vd4.bdstatic.com/mda-jfhqzh0g04sxxb0t/sc/mda-jfhqzh0g04sxxb0t.mp4?v_from_s=hkapp-haokan-hna&auth_key=1640590158-0-0-5edd539a438f8831a42a01f1859924d1&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=3558457863
潮剧选段花蕊夫人,https://vd2.bdstatic.com/mda-jh2rie2r30gibbin/sc/mda-jh2rie2r30gibbin.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640590194-0-0-810dfbeb6a2ec7335056f4af8cdfe651&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=3594025167
潮剧选段秦香莲2,https://vd2.bdstatic.com/mda-jgvt5hpyd77i1vzb/sc/mda-jgvt5hpyd77i1vzb.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640590296-0-0-5bb91ddf6841a5c3c563ffdeafcd959a&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=0095895746
潮剧选段赵少卿,https://vd2.bdstatic.com/mda-jgsv4kkm7iyxhri3/sc/mda-jgsv4kkm7iyxhri3.mp4?v_from_s=hkapp-haokan-hna&auth_key=1640590352-0-0-2bc230c1d5dcaedab6143f89af549c7d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=0152002054
潮剧选段包公会李后,https://vd3.bdstatic.com/mda-jg7pay02t7cde03h/mda-jg7pay02t7cde03h.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640590504-0-0-213b9bb94e860f08a0ffd4d7b2357195&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=0304810827
潮剧选段告亲夫1,https://vd2.bdstatic.com/mda-kkrpzyeuyzngu3ew/v1-cae/sc/mda-kkrpzyeuyzngu3ew.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1640591911-0-0-88ed86d5eb861115a58ce057fa26e774&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=1711343131
潮剧选段告亲夫2,https://vd2.bdstatic.com/mda-jf9rnmw1eqnsbrnx/sc/mda-jf9rnmw1eqnsbrnx.mp4?v_from_s=hkapp-haokan-hna&auth_key=1640591721-0-0-c68422a68293e5339f6937209238d351&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=1521268026
潮剧选段陈琳救主,https://vd3.bdstatic.com/mda-mask10zt2mhwkwhn/v1-cae/sc/mda-mask10zt2mhwkwhn.mp4?v_from_s=hkapp-haokan-hna&auth_key=1640590612-0-0-a8d9d96285d961926f9798074da64d45&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000203_4&klogid=0412635095
电视剧频道,#genre#
龙鑫网络电影,http://106.115.27.11:9901/tsfile/live/1029_1.m3u8
香港TVB劇場,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
电视剧台,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231763/index.m3u8
阿弥陀佛频道,#genre#
生命台1080p,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
悟性法师,https://vod.amtb.de/redirect/liveedge/_definst_/wdmaster/playlist.m3u8
佛卫慈悲台,https://vod.amtb.de/redirect/liveedge/_definst_/livetv/playlist.m3u8
三时系念,https://vod.amtb.de/redirect/liveedge/_definst_/sanshi_720p/playlist.m3u8
念佛堂,https://vod.amtb.de/redirect/liveedge/_definst_/amtb/playlist.m3u8
私人频道,#genre#
